school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,grade_improvement,avg_G1_G2,weighted_grade,grade_volatility,study_intensity,parent_education_avg,high_achiever,struggling,support_score,alcohol_risk
MS,F,16,R,LE3,T,1,1,at_home,other,course,father,3,2,0,0,1,0,0,1,1,0,0,5,3,2,1,1,1,0,16,17,18,2,16.5,16.7,1.0,10.0,1.0,1,0,1,0
MS,F,17,R,GT3,T,2,2,other,other,reputation,mother,2,2,0,0,1,0,1,1,1,0,0,5,3,2,1,1,1,0,15,17,17,2,16.0,16.4,1.1547005383792515,10.0,2.0,1,0,1,0
MS,F,17,U,GT3,A,1,0,other,other,other,mother,2,2,0,0,0,0,0,1,1,1,1,4,4,5,1,1,4,1,11,9,10,-1,10.0,9.6,1.0,5.0,0.5,0,0,0,0
MS,F,18,R,GT3,T,1,1,at_home,other,other,mother,1,2,1,0,1,0,0,1,1,1,1,4,3,2,1,1,5,9,7,7,7,0,7.0,7.0,0.0,1.0,1.0,0,1,1,0
MS,F,16,U,GT3,T,3,1,other,other,course,mother,1,1,0,0,0,0,1,1,1,1,0,3,1,3,1,3,1,0,8,6,8,0,7.0,6.6,1.1547005383792517,5.0,2.0,0,1,0,1
MS,F,16,U,GT3,T,3,2,services,at_home,course,mother,1,1,0,0,0,0,0,1,1,1,0,3,1,3,1,4,3,2,7,6,7,0,6.5,6.299999999999999,0.5773502691896258,1.6666666666666667,2.5,0,1,0,1
MS,F,18,U,LE3,T,1,1,other,at_home,reputation,mother,2,2,0,1,0,0,0,1,1,0,0,2,3,5,1,4,3,8,9,8,10,1,8.5,8.299999999999999,1.0,1.1111111111111112,1.0,0,0,1,1
MS,F,16,R,GT3,T,4,4,health,teacher,reputation,father,1,2,0,0,0,0,1,0,1,1,1,4,3,3,2,3,2,0,14,16,16,2,15.0,15.399999999999999,1.1547005383792517,10.0,4.0,1,0,0,1
MS,F,16,R,LE3,T,1,2,other,other,reputation,mother,2,1,0,0,0,0,1,1,1,1,0,5,4,5,1,4,2,0,14,14,15,1,14.0,14.0,0.5773502691896257,5.0,1.5,1,0,0,1
MS,F,18,U,GT3,A,2,4,other,services,reputation,father,1,2,1,0,1,0,0,1,1,1,0,2,3,2,1,3,1,8,8,5,8,0,6.5,5.9,1.7320508075688772,1.1111111111111112,3.0,0,1,1,1
MS,M,16,R,GT3,T,2,1,other,services,reputation,mother,2,2,0,0,0,0,1,1,1,1,0,5,2,1,1,1,2,0,8,7,0,-8,7.5,7.299999999999999,4.358898943540674,10.0,1.5,0,1,0,0
MS,F,16,U,LE3,T,1,1,at_home,other,other,mother,3,2,0,0,1,0,0,1,1,1,0,4,3,2,1,3,5,6,6,8,8,2,7.0,7.3999999999999995,1.1547005383792517,1.4285714285714286,1.0,0,1,1,1
MS,F,16,R,GT3,T,2,3,at_home,services,other,mother,2,2,0,0,1,0,1,1,1,1,0,3,3,3,1,1,2,0,8,10,10,2,9.0,9.4,1.1547005383792517,10.0,2.5,0,0,1,0
MS,F,16,U,GT3,T,4,4,health,health,course,mother,1,2,0,0,1,0,0,1,1,1,1,4,3,4,1,2,3,4,8,8,8,0,8.0,8.0,0.0,2.0,4.0,0,1,1,0
MS,M,18,U,LE3,T,4,4,at_home,health,home,mother,1,4,0,0,1,0,1,1,0,1,1,5,5,5,5,5,5,2,5,6,6,1,5.5,5.699999999999999,0.5773502691896258,6.666666666666667,4.0,0,1,1,1
MS,F,16,R,LE3,T,3,4,at_home,other,other,mother,3,2,0,0,1,0,0,0,1,0,0,4,2,1,1,1,2,2,7,9,8,1,8.0,8.4,1.0,3.3333333333333335,3.5,0,1,1,0
MS,M,17,U,LE3,T,4,4,other,services,home,mother,1,3,0,0,1,0,0,1,1,1,0,4,4,3,1,2,5,0,15,14,16,1,14.5,14.299999999999999,1.0,15.0,4.0,1,0,1,0
MS,F,17,R,GT3,T,4,1,other,other,other,mother,1,1,0,0,0,0,0,1,1,1,1,4,2,3,1,2,5,1,13,14,14,1,13.5,13.7,0.5773502691896257,2.5,2.5,0,0,0,0
MS,M,16,U,LE3,T,2,2,services,services,other,mother,4,3,0,0,0,0,0,1,1,0,0,5,1,3,2,2,3,0,10,9,10,0,9.5,9.3,0.5773502691896257,15.0,2.0,0,0,0,1
MS,F,17,R,GT3,T,2,2,at_home,other,other,mother,1,1,0,0,1,1,0,1,1,1,0,5,1,3,1,2,5,5,9,9,9,0,9.0,9.0,0.0,0.8333333333333334,2.0,0,1,2,0
MS,F,16,U,LE3,T,4,4,services,services,other,father,2,1,0,0,1,0,0,1,1,0,0,5,1,3,1,2,5,1,11,11,11,0,11.0,11.0,0.0,2.5,4.0,0,0,1,0
MS,M,17,U,GT3,T,3,3,services,services,home,mother,1,1,0,0,1,0,1,1,1,1,0,4,1,4,5,5,3,8,7,10,9,2,8.5,9.1,1.5275252316519468,0.5555555555555556,3.0,0,1,1,1
MS,M,17,U,GT3,T,1,1,at_home,services,other,mother,3,2,0,0,0,0,0,1,1,1,1,5,1,3,3,3,1,0,10,10,10,0,10.0,10.0,0.0,10.0,1.0,0,0,0,1
MS,M,16,U,GT3,T,2,1,health,services,other,mother,2,2,0,0,0,0,0,0,1,1,1,4,2,2,1,4,5,2,9,7,8,-1,8.0,7.6,1.0,3.3333333333333335,1.5,0,1,0,1
MS,F,16,U,LE3,T,2,1,other,services,other,mother,1,2,0,0,0,0,0,1,1,1,1,3,2,2,1,1,3,0,14,15,16,2,14.5,14.7,1.0,10.0,1.5,1,0,0,0
MS,M,16,U,LE3,T,4,4,teacher,health,other,father,1,1,0,0,1,0,0,1,1,1,0,4,1,2,2,5,5,0,11,12,12,1,11.5,11.7,0.5773502691896257,5.0,4.0,0,0,1,1
MS,M,15,R,GT3,T,1,2,other,services,course,mother,3,2,0,0,1,0,1,1,1,0,0,5,5,5,1,3,5,11,9,11,10,1,10.0,10.399999999999999,1.0,0.8333333333333334,1.5,0,0,1,1
MS,M,15,U,LE3,A,2,2,other,other,reputation,mother,3,4,0,0,1,0,1,1,1,0,0,5,4,5,2,3,5,8,13,14,14,1,13.5,13.7,0.5773502691896257,2.2222222222222223,2.0,0,0,1,1
MS,M,15,U,LE3,A,2,1,services,services,course,mother,1,1,0,0,0,0,1,1,1,1,0,4,3,3,1,2,5,11,12,13,12,0,12.5,12.7,0.5773502691896257,0.4166666666666667,1.5,0,0,0,0
MS,F,16,R,LE3,T,2,2,other,other,course,mother,1,3,0,0,1,0,0,0,1,0,1,4,3,3,2,2,5,2,11,11,11,0,11.0,11.0,0.0,5.0,2.0,0,0,1,1
MS,F,16,U,LE3,T,4,1,other,other,home,mother,2,2,0,0,1,0,1,1,1,1,0,1,2,4,2,2,1,8,9,10,10,1,9.5,9.7,0.5773502691896257,1.1111111111111112,2.5,0,0,1,1
MS,F,17,U,GT3,T,3,2,at_home,other,home,mother,2,1,0,0,0,0,0,1,1,0,1,4,3,3,2,2,1,5,9,11,11,2,10.0,10.399999999999999,1.1547005383792517,0.8333333333333334,2.5,0,0,0,1
MS,F,17,R,GT3,T,2,2,other,other,other,mother,2,2,0,1,0,1,0,1,1,0,0,5,1,3,1,1,5,0,11,9,11,0,10.0,9.6,1.1547005383792517,10.0,2.0,0,0,2,0
MS,F,16,U,GT3,T,4,4,teacher,services,course,mother,2,3,0,0,1,0,0,1,1,1,1,5,3,5,1,4,5,1,10,11,12,2,10.5,10.7,1.0,7.5,4.0,0,0,1,1
MS,M,17,R,GT3,T,4,4,health,other,course,father,3,1,3,0,0,0,1,1,1,1,1,3,3,3,1,3,5,2,9,9,8,-1,9.0,9.0,0.5773502691896257,1.6666666666666667,4.0,0,1,0,1
MS,M,17,R,LE3,T,1,3,other,other,course,father,2,1,0,0,0,0,1,1,1,0,1,5,1,2,3,3,5,2,12,11,12,0,11.5,11.299999999999999,0.5773502691896257,1.6666666666666667,2.0,0,0,0,1
MS,M,17,U,GT3,T,3,4,services,other,other,mother,1,2,1,0,1,0,1,0,1,1,1,5,4,4,3,4,5,8,8,9,8,0,8.5,8.7,0.5773502691896257,1.1111111111111112,3.5,0,1,1,1
MS,F,17,U,GT3,T,4,4,health,health,course,father,1,2,0,0,1,0,0,1,1,1,0,5,2,5,1,1,5,0,13,15,16,3,14.0,14.4,1.5275252316519468,10.0,4.0,1,0,1,0
MS,M,16,R,LE3,T,4,1,other,at_home,other,father,1,1,0,0,0,0,0,1,1,1,0,4,1,2,2,1,2,0,10,11,11,1,10.5,10.7,0.5773502691896257,5.0,2.5,0,0,0,0
MS,F,17,U,GT3,A,1,1,at_home,at_home,other,mother,1,2,0,0,0,0,1,1,1,1,1,4,5,5,1,2,3,2,11,10,11,0,10.5,10.3,0.5773502691896257,3.3333333333333335,1.0,0,0,0,0
MS,F,17,R,GT3,T,4,2,other,other,course,mother,2,2,0,1,1,0,0,0,1,1,0,4,3,3,2,3,5,0,17,18,18,1,17.5,17.7,0.5773502691896258,10.0,3.0,1,0,2,1
MS,M,16,U,LE3,A,2,2,other,services,course,father,2,2,0,0,1,0,0,0,1,1,1,4,1,2,2,2,5,0,12,13,13,1,12.5,12.7,0.5773502691896257,10.0,2.0,0,0,1,1
MS,M,17,U,GT3,T,3,2,other,other,other,father,2,2,0,0,1,1,0,1,1,1,0,4,1,2,2,2,1,0,13,14,13,0,13.5,13.7,0.5773502691896257,10.0,2.5,0,0,2,1
MS,M,19,U,GT3,T,1,1,other,other,other,mother,1,2,2,0,1,0,1,1,0,1,0,4,4,3,3,4,4,2,9,9,10,1,9.0,9.0,0.5773502691896257,3.3333333333333335,1.0,0,0,1,1
MS,M,17,U,LE3,A,1,0,other,other,home,mother,1,1,0,0,0,0,0,1,1,0,1,4,1,2,1,1,5,4,11,11,12,1,11.0,11.0,0.5773502691896257,1.0,0.5,0,0,0,0
MS,F,17,R,GT3,T,1,1,at_home,at_home,course,father,2,1,0,0,1,0,1,1,0,1,1,3,5,5,2,2,4,3,10,11,10,0,10.5,10.7,0.5773502691896257,1.25,1.0,0,0,1,1
MS,F,16,R,GT3,T,1,2,other,other,home,father,1,3,0,1,1,0,0,0,1,1,1,4,3,4,1,1,3,5,13,14,13,0,13.5,13.7,0.5773502691896257,2.5,1.5,0,0,2,0
MS,M,16,R,LE3,T,1,2,other,at_home,course,mother,1,1,0,0,0,0,0,1,1,0,0,4,4,4,2,4,5,4,9,10,11,2,9.5,9.7,1.0,1.0,1.5,0,0,0,1
MS,F,17,R,GT3,T,3,1,other,other,course,mother,2,2,3,0,1,0,1,0,1,1,1,5,4,4,1,1,5,2,7,9,10,3,8.0,8.4,1.5275252316519468,3.3333333333333335,2.0,0,0,1,0
MS,M,17,R,GT3,T,2,2,other,other,course,mother,2,1,0,0,0,0,1,1,0,0,1,5,5,5,3,5,5,0,8,13,10,2,10.5,11.5,2.516611478423583,5.0,2.0,0,0,0,1
MS,M,18,R,GT3,T,1,0,at_home,at_home,course,other,3,1,1,1,1,0,0,1,1,0,0,4,3,2,1,1,4,0,12,12,13,1,12.0,11.999999999999998,0.5773502691896257,5.0,0.5,0,0,2,0
MS,M,17,R,GT3,T,1,1,other,services,course,mother,2,1,0,0,1,0,1,0,1,1,1,4,5,5,1,3,2,0,10,9,10,0,9.5,9.3,0.5773502691896257,5.0,1.0,0,0,1,1
MS,M,18,U,LE3,T,1,1,at_home,at_home,course,mother,2,2,0,0,1,0,1,1,1,0,0,4,3,3,1,4,5,6,10,9,10,0,9.5,9.3,0.5773502691896257,1.4285714285714286,1.0,0,0,1,1
MS,F,16,R,LE3,T,2,2,other,services,course,father,1,2,0,0,0,0,1,1,1,0,1,5,4,3,1,1,1,0,11,13,12,1,12.0,12.399999999999999,1.0,10.0,2.0,0,0,0,0
MS,M,17,U,GT3,T,2,2,other,other,course,mother,1,1,1,0,0,0,1,1,1,0,1,1,2,1,2,3,5,0,7,0,0,-7,3.5,2.1,4.041451884327381,5.0,2.0,0,1,0,1
MS,M,16,R,GT3,T,3,2,services,other,course,father,2,1,0,0,0,0,0,1,1,1,0,4,5,5,2,3,5,2,11,9,10,-1,10.0,9.6,1.0,1.6666666666666667,2.5,0,0,0,1
MS,M,16,R,LE3,T,1,1,at_home,other,course,mother,2,1,0,0,0,0,1,1,1,1,0,4,5,5,2,4,5,0,10,10,9,-1,10.0,10.0,0.5773502691896257,5.0,1.0,0,1,0,1
MS,M,18,R,GT3,T,1,1,services,other,course,other,2,1,1,0,1,0,0,1,0,1,1,5,3,3,2,3,5,2,9,7,9,0,8.0,7.6,1.1547005383792517,1.6666666666666667,1.0,0,1,1,1
MS,M,18,R,GT3,T,3,2,services,other,course,mother,1,1,1,0,0,0,0,1,0,1,0,2,3,1,2,2,5,0,4,0,0,-4,2.0,1.2,2.3094010767585034,5.0,2.5,0,1,0,1
MS,M,19,U,GT3,T,3,2,at_home,services,course,mother,2,1,3,0,0,0,1,1,1,0,0,3,2,1,1,1,3,4,6,11,9,3,8.5,9.5,2.516611478423583,1.0,2.5,0,1,0,0
MS,M,18,U,GT3,T,3,3,at_home,at_home,course,mother,1,2,2,0,1,0,1,1,0,1,0,4,4,5,1,3,3,9,4,8,8,4,6.0,6.8,2.309401076758503,1.0,3.0,0,1,1,1
MS,M,16,R,GT3,T,2,2,services,services,course,mother,2,1,0,0,1,0,1,1,1,1,1,5,4,3,2,4,4,6,7,8,8,1,7.5,7.699999999999999,0.5773502691896258,0.7142857142857143,2.0,0,1,1,1
MS,M,19,U,GT3,T,2,1,at_home,other,course,other,2,1,3,0,0,0,1,0,0,1,1,4,4,3,1,3,5,4,8,9,9,1,8.5,8.7,0.5773502691896257,1.0,1.5,0,1,0,1
MS,F,16,U,GT3,A,3,2,services,at_home,course,mother,2,2,2,0,1,0,1,1,1,0,1,2,5,5,1,1,1,8,5,5,7,2,5.0,5.0,1.1547005383792517,1.1111111111111112,2.5,0,1,1,0
MS,F,17,U,GT3,T,1,1,other,at_home,course,mother,1,1,0,0,1,0,1,1,1,0,0,4,3,2,1,2,5,9,7,9,10,3,8.0,8.4,1.5275252316519468,0.5,1.0,0,0,1,0
MS,M,20,R,GT3,T,1,1,other,other,course,other,2,1,1,0,1,0,0,1,0,1,1,4,4,3,2,4,4,12,8,11,10,2,9.5,10.1,1.5275252316519468,0.38461538461538464,1.0,0,0,1,1
MS,F,18,R,GT3,A,4,3,services,services,course,mother,1,1,0,0,1,0,0,1,1,1,0,5,4,4,3,4,2,8,10,11,10,0,10.5,10.7,0.5773502691896257,0.5555555555555556,3.5,0,0,1,1
MS,M,18,R,GT3,T,3,2,other,other,course,mother,2,1,0,0,1,0,0,0,1,1,0,2,5,5,5,5,5,8,9,10,11,2,9.5,9.7,1.0,0.5555555555555556,2.5,0,0,1,1
MS,M,19,R,GT3,T,1,1,other,services,home,other,3,2,1,0,0,0,0,1,1,1,0,5,4,4,3,3,2,8,10,9,11,1,9.5,9.3,1.0,1.1111111111111112,1.0,0,0,0,1
MS,M,17,U,GT3,T,3,3,health,other,course,mother,2,2,1,0,1,0,0,1,1,1,0,4,5,4,2,3,3,4,8,9,10,2,8.5,8.7,1.0,2.0,3.0,0,0,1,1
MS,M,18,U,LE3,T,1,3,at_home,services,course,mother,1,1,0,0,0,0,0,1,0,1,1,4,3,3,2,3,3,0,9,10,9,0,9.5,9.7,0.5773502691896257,5.0,2.0,0,1,0,1
MS,M,19,R,GT3,T,1,1,other,other,home,other,3,1,1,0,1,0,0,1,1,1,0,4,4,4,3,3,5,4,8,9,10,2,8.5,8.7,1.0,1.0,1.0,0,0,1,1
MS,F,18,U,GT3,A,1,2,at_home,other,course,mother,2,2,2,0,1,0,0,1,1,0,0,4,3,3,1,1,5,2,6,8,8,2,7.0,7.3999999999999995,1.1547005383792517,3.3333333333333335,1.5,0,1,1,0
MS,F,19,U,LE3,A,1,1,at_home,other,course,mother,1,1,0,0,1,0,0,1,0,0,0,1,4,4,1,1,5,0,6,8,7,1,7.0,7.3999999999999995,1.0,5.0,1.0,0,1,1,0
MS,F,18,R,GT3,T,2,2,other,other,other,mother,2,1,1,0,0,0,0,1,0,1,1,5,5,5,1,1,3,0,8,6,0,-8,7.0,6.6,4.163331998932266,5.0,2.0,0,1,0,0
MS,F,17,R,GT3,T,0,0,at_home,other,course,mother,2,1,0,0,1,0,0,1,1,1,0,4,4,3,1,1,5,0,10,11,11,1,10.5,10.7,0.5773502691896257,5.0,0.0,0,0,1,0
MS,F,17,R,LE3,A,3,1,other,at_home,course,other,2,3,0,0,1,1,0,1,0,0,0,4,2,3,2,2,3,5,8,7,8,0,7.5,7.299999999999999,0.5773502691896258,2.5,2.0,0,1,2,1
MS,F,17,U,GT3,T,4,2,teacher,services,home,mother,1,2,0,1,1,0,1,1,1,1,0,5,5,5,1,3,5,0,8,8,0,-8,8.0,8.0,4.618802153517007,10.0,3.0,0,1,2,1
MS,F,18,R,LE3,T,2,2,services,services,course,mother,1,2,1,0,1,0,1,1,1,1,0,2,3,3,1,2,4,3,7,6,8,1,6.5,6.299999999999999,1.0,2.5,2.0,0,1,1,0
MS,F,17,U,GT3,T,4,1,health,at_home,course,mother,1,1,0,0,1,0,0,1,1,0,1,3,2,2,1,1,5,0,8,10,9,1,9.0,9.4,1.0,5.0,2.5,0,1,1,0
MS,F,17,U,LE3,T,1,2,at_home,other,course,father,1,1,0,0,0,0,0,1,1,1,0,5,5,1,1,1,3,0,7,10,10,3,8.5,9.1,1.7320508075688772,5.0,1.5,0,0,0,0
MS,F,18,U,GT3,T,1,1,other,other,course,mother,3,2,2,0,0,0,1,1,1,0,1,3,4,4,2,2,5,3,7,8,7,0,7.5,7.699999999999999,0.5773502691896258,2.5,1.0,0,1,0,1
MS,F,18,U,GT3,T,2,2,services,at_home,reputation,father,2,2,0,0,0,0,1,0,1,1,0,4,3,5,1,1,1,2,12,13,14,2,12.5,12.7,1.0,3.3333333333333335,2.0,0,0,0,0
MS,F,17,U,GT3,T,3,3,services,services,course,mother,2,1,0,0,1,0,0,1,1,1,0,4,4,3,1,1,4,0,11,12,13,2,11.5,11.7,1.0,5.0,3.0,0,0,1,0
MS,F,18,U,LE3,A,1,2,at_home,other,reputation,mother,2,2,0,0,0,0,0,1,1,1,0,4,4,3,1,2,4,0,12,13,14,2,12.5,12.7,1.0,10.0,1.5,0,0,0,0
MS,F,18,U,GT3,T,4,4,teacher,teacher,reputation,mother,2,2,0,0,0,0,1,0,1,1,0,4,3,5,1,2,1,0,18,18,18,0,18.0,18.0,0.0,10.0,4.0,1,0,0,0
MS,M,18,U,LE3,T,4,4,services,other,reputation,mother,1,1,0,0,1,0,1,1,1,1,0,5,4,5,1,1,5,3,17,17,17,0,17.0,17.0,0.0,1.25,4.0,1,0,1,0
MS,F,17,U,GT3,T,4,2,other,other,course,mother,2,2,0,0,1,0,0,1,1,1,0,4,3,3,1,2,4,0,17,18,18,1,17.5,17.7,0.5773502691896258,10.0,3.0,1,0,1,0
MS,F,18,R,GT3,T,2,2,at_home,other,course,mother,3,2,1,0,0,0,1,1,1,0,1,4,3,3,1,1,4,0,9,0,0,-9,4.5,2.6999999999999997,5.196152422706632,10.0,2.0,0,1,0,0
MS,M,18,U,LE3,T,1,2,at_home,services,home,mother,2,1,0,0,1,0,0,0,1,0,0,4,1,4,5,5,1,8,10,11,11,1,10.5,10.7,0.5773502691896257,0.5555555555555556,1.5,0,0,1,1
MS,M,18,R,GT3,T,4,4,at_home,services,other,mother,3,1,0,0,1,1,1,1,1,1,1,2,5,5,1,1,1,5,12,13,14,2,12.5,12.7,1.0,0.8333333333333334,4.0,0,0,2,0
MS,M,17,R,GT3,T,1,1,other,services,other,father,3,1,0,0,0,0,0,0,0,0,0,4,2,3,3,4,4,4,12,13,14,2,12.5,12.7,1.0,1.0,1.0,0,0,0,1
MS,F,18,U,GT3,T,2,2,other,other,course,mother,2,2,0,0,1,0,0,0,1,1,1,1,3,1,1,1,2,4,8,8,10,2,8.0,8.0,1.1547005383792517,2.0,2.0,0,0,1,0
MS,F,18,U,LE3,T,2,2,services,services,course,father,2,3,0,0,0,0,0,1,1,1,1,5,4,5,1,4,3,0,11,12,13,2,11.5,11.7,1.0,15.0,2.0,0,0,0,1
MS,F,18,R,LE3,A,4,2,teacher,other,reputation,mother,1,2,0,0,0,0,1,1,1,1,1,5,3,1,1,1,5,0,5,0,0,-5,2.5,1.5,2.8867513459481287,10.0,3.0,0,1,0,0
MS,F,18,U,GT3,T,1,1,at_home,services,course,mother,3,2,1,0,0,0,0,1,0,0,0,4,4,2,1,2,2,2,9,10,10,1,9.5,9.7,0.5773502691896257,3.3333333333333335,1.0,0,0,0,0
MS,F,19,U,GT3,T,1,1,at_home,services,other,father,2,1,1,0,0,0,0,1,0,0,0,5,5,5,2,3,2,0,5,0,0,-5,2.5,1.5,2.8867513459481287,5.0,1.0,0,1,0,1
MS,F,17,U,GT3,T,4,2,teacher,other,course,father,2,4,0,0,0,0,0,1,1,1,1,4,2,3,3,1,5,0,18,18,18,0,18.0,18.0,0.0,20.0,3.0,1,0,0,1
MS,F,17,R,LE3,A,2,1,services,other,reputation,mother,2,2,0,0,0,0,1,1,1,1,1,5,3,3,1,2,2,5,11,11,12,1,11.0,11.0,0.5773502691896257,1.6666666666666667,1.5,0,0,0,0
MS,F,18,U,LE3,A,1,1,at_home,services,course,mother,1,2,0,0,0,0,0,1,1,0,1,5,2,3,1,2,3,2,8,10,11,3,9.0,9.4,1.5275252316519468,3.3333333333333335,1.0,0,0,0,0
MS,F,18,U,GT3,T,1,2,at_home,at_home,course,father,2,2,0,0,1,0,0,1,0,0,0,4,1,1,1,1,4,0,11,11,12,1,11.0,11.0,0.5773502691896257,10.0,1.5,0,0,1,0
MS,F,19,R,GT3,A,1,1,at_home,at_home,course,other,2,2,3,0,1,0,1,1,0,0,1,3,5,4,1,4,1,0,8,0,0,-8,4.0,2.4,4.618802153517007,10.0,1.0,0,1,1,1
MS,F,18,R,GT3,T,2,2,services,other,home,mother,2,3,0,0,0,0,0,1,1,1,1,4,2,1,1,1,4,5,14,14,15,1,14.0,14.0,0.5773502691896257,2.5,2.0,1,0,0,0
MS,M,17,R,GT3,T,4,3,services,other,home,mother,2,2,1,0,1,1,1,0,1,1,1,4,5,5,1,3,2,4,10,11,11,1,10.5,10.7,0.5773502691896257,2.0,3.5,0,0,2,1
MS,F,18,U,GT3,T,3,3,services,services,course,father,1,2,0,0,1,0,0,1,1,0,1,5,3,4,1,1,5,0,10,10,10,0,10.0,10.0,0.0,10.0,3.0,0,0,1,0
MS,F,17,R,GT3,T,4,4,teacher,services,other,father,2,2,0,0,1,1,1,1,1,1,0,4,3,3,1,2,5,2,12,12,12,0,12.0,11.999999999999998,0.0,3.3333333333333335,4.0,0,0,2,0
MS,F,17,U,LE3,A,3,2,services,other,reputation,mother,2,2,0,0,0,0,0,1,1,0,1,1,2,3,1,2,5,0,15,14,15,0,14.5,14.299999999999999,0.5773502691896257,10.0,2.5,1,0,0,0
MS,M,18,U,LE3,T,1,1,other,services,home,father,2,1,0,0,0,0,0,0,1,1,1,3,3,2,1,2,3,2,14,13,14,0,13.5,13.3,0.5773502691896257,1.6666666666666667,1.0,0,0,0,0
MS,F,18,U,LE3,T,1,1,at_home,services,course,father,2,3,0,0,0,0,0,1,1,1,0,5,3,2,1,1,4,0,19,17,18,-1,18.0,17.599999999999998,1.0,15.0,1.0,1,0,0,0
MS,F,18,R,LE3,A,1,2,at_home,other,course,mother,3,2,0,0,0,0,0,1,1,0,1,4,3,4,1,4,5,0,16,15,15,-1,15.5,15.3,0.5773502691896257,10.0,1.5,1,0,0,1
MS,F,18,U,GT3,T,3,3,services,services,other,mother,2,2,0,0,1,0,0,1,1,1,1,4,3,2,1,3,3,6,13,12,13,0,12.5,12.299999999999999,0.5773502691896257,1.4285714285714286,3.0,0,0,1,1
MS,F,17,U,LE3,T,4,4,at_home,at_home,course,mother,1,2,0,0,1,0,1,1,1,1,1,2,3,4,1,1,1,4,15,14,15,0,14.5,14.299999999999999,0.5773502691896257,2.0,4.0,1,0,1,0
MS,F,17,R,GT3,T,1,2,other,services,course,father,2,2,0,0,0,0,0,0,1,0,0,3,2,2,1,2,3,0,13,13,13,0,13.0,13.0,0.0,10.0,1.5,0,0,0,0
MS,M,18,R,GT3,T,1,3,at_home,other,course,mother,2,2,0,0,1,1,0,1,1,0,0,3,3,4,2,4,3,0,8,10,9,1,9.0,9.4,1.0,10.0,2.0,0,1,2,1
MS,M,18,U,LE3,T,4,4,teacher,services,other,mother,2,3,0,0,0,0,0,1,1,1,1,4,2,2,2,2,5,0,15,16,16,1,15.5,15.7,0.5773502691896257,15.0,4.0,1,0,0,1
MS,F,17,R,GT3,T,1,1,other,services,reputation,mother,3,1,1,0,1,0,0,1,1,1,1,5,2,1,1,2,1,0,8,8,9,1,8.0,8.0,0.5773502691896257,5.0,1.0,0,1,1,0
MS,F,18,U,GT3,T,2,3,at_home,services,course,father,2,1,0,0,1,0,0,1,1,1,1,5,2,3,1,2,4,0,10,10,10,0,10.0,10.0,0.0,5.0,2.5,0,0,1,0
MS,F,18,R,GT3,T,4,4,other,teacher,other,father,3,2,0,0,1,0,0,0,1,1,1,3,2,2,4,2,5,0,7,5,0,-7,6.0,5.6,3.605551275463989,10.0,4.0,0,1,1,1
MS,M,18,R,LE3,T,1,2,at_home,services,other,father,3,1,0,0,1,0,1,1,0,1,1,4,3,3,2,3,3,3,9,10,10,1,9.5,9.7,0.5773502691896257,1.25,1.5,0,0,1,1
MS,F,17,U,GT3,T,2,2,other,at_home,home,mother,1,3,0,0,0,0,1,1,1,0,1,3,4,3,1,1,3,8,10,11,12,2,10.5,10.7,1.0,1.6666666666666667,2.0,0,0,0,0
MS,F,17,R,GT3,T,1,2,other,other,course,mother,1,1,0,0,0,0,1,1,1,1,0,3,5,5,1,3,1,4,7,8,9,2,7.5,7.699999999999999,1.0,1.0,1.5,0,1,0,1
MS,F,18,R,LE3,T,4,4,other,other,reputation,mother,2,3,0,0,0,0,0,1,1,1,0,5,4,4,1,1,1,0,15,17,17,2,16.0,16.4,1.1547005383792515,15.0,4.0,1,0,0,0
MS,F,18,R,GT3,T,1,1,other,other,home,mother,4,3,0,0,0,0,0,1,1,1,0,4,3,2,1,2,4,4,10,11,12,2,10.5,10.7,1.0,3.0,1.0,0,0,0,0
MS,F,19,R,GT3,T,1,1,at_home,other,course,other,2,2,1,0,1,0,0,1,1,1,1,4,3,3,1,1,3,4,7,8,9,2,7.5,7.699999999999999,1.0,2.0,1.0,0,1,1,0
MS,F,18,R,LE3,T,4,4,teacher,services,course,mother,1,2,0,0,0,0,1,1,1,1,0,5,4,3,3,4,2,1,13,14,14,1,13.5,13.7,0.5773502691896257,5.0,4.0,0,0,0,1
MS,F,18,U,GT3,T,3,3,other,other,home,mother,1,2,0,0,0,0,0,1,1,1,1,4,1,3,1,2,1,1,16,16,16,0,16.0,16.0,0.0,5.0,3.0,1,0,0,0
MS,F,17,R,GT3,T,3,1,at_home,other,reputation,mother,1,2,0,0,1,0,1,0,1,1,0,4,5,4,2,3,1,10,8,9,9,1,8.5,8.7,0.5773502691896257,0.9090909090909091,2.0,0,1,1,1
MS,M,18,U,GT3,T,4,4,teacher,teacher,home,father,1,2,0,0,0,0,1,0,1,1,0,3,2,4,1,4,2,4,17,18,19,2,17.5,17.7,1.0,2.0,4.0,1,0,0,1
MS,M,18,R,GT3,T,2,1,other,other,other,mother,2,1,0,0,0,0,1,0,1,1,1,4,4,3,1,3,5,0,7,7,0,-7,7.0,7.0,4.041451884327381,5.0,1.5,0,1,0,1
